date,farm_id,weight
2019-7-30,Farm 68,10160
2019-12-11,Farm 68,10160
2019-12-12,Farm 68,10160
2019-3-8,Farm 77,10161
2019-10-22,Farm 77,10161
2019-1-8,Farm 68,10161
2019-2-2,Farm 46,10162
2019-9-14,Farm 77,10162
2019-10-6,Farm 77,10162
2019-11-2,Farm 68,10162
2019-1-15,Farm 77,10162
2019-2-27,Farm 23,10164
2019-1-22,Farm 46,10164
2019-8-17,Farm 77,10165
2019-12-17,Farm 68,10166
2019-3-8,Farm 68,10167
2019-4-20,Farm 77,10167
2019-5-17,Farm 77,10167
2019-1-10,Farm 77,10167
2019-3-26,Farm 68,10168
2019-4-3,Farm 68,10168
2019-8-18,Farm 46,10168
2019-12-10,Farm 77,10168
2019-3-20,Farm 68,10169
2019-1-30,Farm 68,10169
2019-2-2,Farm 68,10170
2019-5-2,Farm 68,10170
2019-5-20,Farm 68,10170
2019-5-31,Farm 77,10170
2019-12-16,Farm 68,10171
2019-6-5,Farm 68,10173
2019-11-21,Farm 77,10173
2019-2-21,Farm 68,10174
2019-10-1,Farm 77,10174
2019-10-21,Farm 77,10174
2019-11-6,Farm 46,10174
2019-1-19,Farm 68,10174
2019-4-20,Farm 68,10175
2019-4-23,Farm 68,10175
2019-5-16,Farm 68,10175
2019-12-8,Farm 77,10175
2019-9-22,Farm 77,10176
2019-2-16,Farm 68,10177
2019-6-11,Farm 68,10177
2019-1-3,Farm 68,10177
2019-7-20,Farm 77,10178
2019-7-28,Farm 77,10178
2019-9-28,Farm 77,10178
2019-11-15,Farm 77,10178
2019-2-27,Farm 68,10179
2019-2-28,Farm 77,10179
2019-6-9,Farm 68,10179
2019-6-13,Farm 77,10179
2019-9-3,Farm 68,10179
2019-2-6,Farm 68,10180
2019-4-26,Farm 77,10180
2019-11-25,Farm 68,10180
2019-7-8,Farm 77,10181
2019-9-18,Farm 68,10181
2019-10-3,Farm 23,10181
2019-10-19,Farm 68,10181
2019-11-29,Farm 77,10181
2019-4-9,Farm 77,10182
2019-9-12,Farm 68,10182
2019-3-23,Farm 46,10183
2019-3-29,Farm 77,10183
2019-7-13,Farm 68,10183
2019-4-16,Farm 68,10184
2019-1-4,Farm 68,10184
2019-2-22,Farm 68,10185
2019-3-17,Farm 77,10185
2019-4-6,Farm 77,10185
2019-4-17,Farm 68,10185
2019-6-6,Farm 68,10185
2019-1-13,Farm 46,10185
2019-1-20,Farm 77,10185
2019-2-4,Farm 46,10186
2019-3-29,Farm 68,10186
2019-4-2,Farm 77,10186
2019-8-28,Farm 77,10186
2019-1-29,Farm 68,10186
2019-3-16,Farm 68,10187
2019-4-21,Farm 68,10187
2019-7-31,Farm 77,10187
2019-12-27,Farm 77,10187
2019-8-2,Farm 46,10188
2019-10-26,Farm 68,10188
2019-11-13,Farm 68,10188
2019-6-7,Farm 68,10189
2019-6-22,Farm 68,10189
2019-10-3,Farm 77,10189
2019-11-18,Farm 68,10189
2019-11-23,Farm 23,10189
2019-2-17,Farm 77,10190
2019-4-28,Farm 77,10190
2019-5-1,Farm 68,10190
2019-5-7,Farm 68,10190
2019-10-12,Farm 77,10190
2019-3-12,Farm 77,10191
2019-4-22,Farm 68,10191
2019-4-30,Farm 68,10191
2019-5-27,Farm 68,10192
2019-9-2,Farm 77,10192
2019-7-29,Farm 46,10193
2019-7-31,Farm 68,10193
2019-12-9,Farm 68,10193
2019-2-1,Farm 68,10195
2019-8-20,Farm 77,10195
2019-12-13,Farm 68,10195
2019-1-2,Farm 46,10195
2019-10-5,Farm 77,10196
2019-10-30,Farm 68,10196
2019-11-25,Farm 77,10197
2019-4-26,Farm 68,10198
2019-6-18,Farm 68,10198
2019-4-8,Farm 68,10199
2019-6-22,Farm 77,10199
2019-9-21,Farm 77,10199
2019-10-22,Farm 68,10199
2019-1-12,Farm 77,10199
2019-8-16,Farm 77,10200
2019-10-4,Farm 46,10200
2019-1-23,Farm 77,10200
2019-2-8,Farm 46,10201
2019-6-28,Farm 77,10201
2019-10-20,Farm 77,10201
2019-12-15,Farm 46,10201
2019-1-17,Farm 68,10201
2019-5-19,Farm 77,10202
2019-8-31,Farm 77,10202
2019-1-16,Farm 77,10202
2019-3-11,Farm 77,10203
2019-3-17,Farm 68,10203
2019-5-10,Farm 23,10203
2019-8-9,Farm 68,10203
2019-10-2,Farm 68,10203
2019-1-3,Farm 77,10203
2019-4-30,Farm 77,10204
2019-5-8,Farm 77,10204
2019-6-25,Farm 23,10204
2019-7-25,Farm 68,10204
2019-4-28,Farm 68,10205
2019-7-13,Farm 77,10205
2019-8-8,Farm 68,10205
2019-10-4,Farm 77,10205
2019-6-11,Farm 77,10206
2019-11-3,Farm 68,10206
2019-11-27,Farm 68,10206
2019-5-1,Farm 77,10207
2019-5-29,Farm 68,10207
2019-8-6,Farm 77,10207
2019-11-7,Farm 77,10208
2019-2-27,Farm 77,10209
2019-3-24,Farm 68,10209
2019-7-5,Farm 77,10210
2019-7-6,Farm 46,10210
2019-9-7,Farm 68,10210
2019-9-15,Farm 77,10210
2019-10-24,Farm 77,10210
2019-11-8,Farm 68,10210
2019-3-15,Farm 77,10211
2019-4-13,Farm 68,10211
2019-4-29,Farm 77,10211
2019-9-17,Farm 68,10211
2019-12-3,Farm 68,10211
2019-12-12,Farm 77,10211
2019-1-24,Farm 68,10211
2019-4-4,Farm 68,10212
2019-6-15,Farm 68,10212
2019-8-10,Farm 68,10212
2019-1-19,Farm 77,10212
2019-3-5,Farm 77,10213
2019-6-8,Farm 77,10213
2019-7-1,Farm 23,10213
2019-7-18,Farm 68,10213
2019-9-5,Farm 77,10213
2019-9-7,Farm 77,10213
2019-10-1,Farm 68,10213
2019-11-10,Farm 68,10213
2019-2-7,Farm 68,10214
2019-5-11,Farm 68,10214
2019-5-21,Farm 23,10214
2019-9-3,Farm 77,10214
2019-9-6,Farm 77,10214
2019-3-31,Farm 68,10215
2019-5-23,Farm 68,10215
2019-7-26,Farm 77,10215
2019-1-6,Farm 23,10215
2019-2-9,Farm 23,10216
2019-3-19,Farm 77,10216
2019-8-18,Farm 68,10216
2019-9-17,Farm 46,10216
2019-10-6,Farm 68,10216
2019-10-12,Farm 68,10216
2019-10-27,Farm 68,10216
2019-12-28,Farm 77,10216
2019-6-21,Farm 77,10217
2019-8-16,Farm 68,10217
2019-10-26,Farm 77,10217
2019-12-15,Farm 77,10217
2019-4-15,Farm 23,10218
2019-6-4,Farm 77,10218
2019-7-25,Farm 77,10218
2019-9-9,Farm 68,10218
2019-10-11,Farm 68,10218
2019-10-14,Farm 77,10218
2019-10-22,Farm 23,10218
2019-12-1,Farm 68,10218
2019-2-8,Farm 77,10220
2019-3-22,Farm 77,10220
2019-3-11,Farm 68,10220
2019-5-30,Farm 68,10220
2019-8-8,Farm 77,10220
2019-9-2,Farm 68,10220
2019-11-13,Farm 23,10220
2019-12-9,Farm 77,10220
2019-1-27,Farm 77,10220
2019-2-7,Farm 46,10221
2019-2-18,Farm 77,10221
2019-5-3,Farm 68,10221
2019-6-3,Farm 68,10221
2019-9-21,Farm 68,10221
2019-11-15,Farm 46,10221
2019-4-14,Farm 77,10222
2019-4-23,Farm 77,10222
2019-10-17,Farm 23,10222
2019-5-4,Farm 68,10223
2019-5-28,Farm 68,10223
2019-5-6,Farm 77,10223
2019-11-11,Farm 77,10223
2019-6-5,Farm 23,10223
2019-8-2,Farm 68,10223
2019-9-27,Farm 68,10223
2019-8-5,Farm 77,10223
2019-8-15,Farm 77,10223
2019-9-25,Farm 68,10223
2019-2-26,Farm 23,10224
2019-6-14,Farm 68,10224
2019-7-16,Farm 68,10224
2019-11-13,Farm 77,10224
2019-9-19,Farm 77,10225
2019-9-27,Farm 77,10225
2019-12-11,Farm 77,10225
2019-3-7,Farm 68,10226
2019-5-10,Farm 68,10226
2019-10-9,Farm 68,10226
2019-12-7,Farm 68,10226
2019-2-23,Farm 68,10227
2019-4-5,Farm 68,10227
2019-4-21,Farm 77,10227
2019-6-16,Farm 77,10227
2019-7-3,Farm 68,10227
2019-10-2,Farm 77,10227
2019-3-18,Farm 77,10228
2019-10-9,Farm 77,10228
2019-11-12,Farm 68,10228
2019-12-7,Farm 77,10228
2019-4-11,Farm 68,10229
2019-7-21,Farm 68,10229
2019-8-22,Farm 77,10229
2019-10-7,Farm 68,10229
2019-10-23,Farm 68,10229
2019-11-16,Farm 77,10229
2019-12-10,Farm 68,10229
2019-2-18,Farm 68,10230
2019-9-30,Farm 77,10230
2019-6-19,Farm 68,10231
2019-10-28,Farm 77,10231
2019-3-9,Farm 68,10232
2019-5-12,Farm 68,10232
2019-7-20,Farm 46,10233
2019-9-15,Farm 68,10233
2019-1-15,Farm 23,10233
2019-2-11,Farm 77,10234
2019-2-17,Farm 68,10234
2019-4-3,Farm 77,10234
2019-6-12,Farm 23,10234
2019-8-21,Farm 68,10234
2019-11-28,Farm 68,10234
2019-12-16,Farm 77,10234
2019-3-10,Farm 77,10235
2019-4-10,Farm 68,10236
2019-5-21,Farm 46,10236
2019-6-30,Farm 68,10236
2019-10-16,Farm 68,10236
2019-12-24,Farm 23,10236
2019-6-3,Farm 77,10237
2019-6-25,Farm 77,10237
2019-4-25,Farm 68,10237
2019-7-7,Farm 68,10237
2019-7-14,Farm 77,10237
2019-11-22,Farm 77,10237
2019-1-5,Farm 77,10237
2019-1-17,Farm 77,10237
2019-1-28,Farm 68,10237
2019-5-14,Farm 68,10238
2019-9-18,Farm 77,10238
2019-11-18,Farm 77,10238
2019-1-11,Farm 68,10238
2019-1-27,Farm 68,10238
2019-3-18,Farm 23,10239
2019-4-24,Farm 77,10239
2019-5-24,Farm 68,10239
2019-8-11,Farm 68,10239
2019-11-10,Farm 77,10239
2019-11-29,Farm 68,10239
2019-4-7,Farm 77,10240
2019-4-8,Farm 23,10240
2019-5-15,Farm 77,10240
2019-7-10,Farm 68,10240
2019-9-10,Farm 68,10240
2019-8-16,Farm 23,10241
2019-1-1,Farm 68,10241
2019-2-5,Farm 77,10242
2019-3-1,Farm 77,10242
2019-5-16,Farm 23,10242
2019-9-23,Farm 77,10242
2019-3-13,Farm 68,10243
2019-4-7,Farm 23,10243
2019-7-28,Farm 23,10243
2019-9-17,Farm 23,10243
2019-2-19,Farm 68,10244
2019-8-22,Farm 68,10244
2019-10-19,Farm 77,10244
2019-12-13,Farm 46,10244
2019-7-11,Farm 68,10245
2019-7-24,Farm 68,10245
2019-8-18,Farm 23,10245
2019-8-23,Farm 68,10245
2019-12-26,Farm 68,10245
2019-1-12,Farm 68,10245
2019-8-2,Farm 23,10246
2019-8-12,Farm 77,10246
2019-10-7,Farm 23,10246
2019-10-11,Farm 77,10246
2019-8-25,Farm 68,10247
2019-1-29,Farm 77,10247
2019-2-19,Farm 77,10248
2019-6-24,Farm 68,10248
2019-3-19,Farm 68,10249
2019-6-20,Farm 68,10249
2019-2-28,Farm 23,10250
2019-7-21,Farm 77,10250
2019-3-5,Farm 68,10251
2019-6-22,Farm 23,10251
2019-8-29,Farm 77,10251
2019-9-20,Farm 77,10251
2019-1-24,Farm 77,10251
2019-9-29,Farm 77,10252
2019-10-13,Farm 68,10252
2019-1-14,Farm 77,10252
2019-3-2,Farm 77,10253
2019-7-17,Farm 77,10253
2019-9-10,Farm 77,10253
2019-10-21,Farm 46,10253
2019-11-17,Farm 68,10253
2019-2-14,Farm 68,10254
2019-2-24,Farm 68,10254
2019-9-26,Farm 77,10254
2019-2-11,Farm 23,10254
2019-9-19,Farm 23,10254
2019-1-14,Farm 68,10254
2019-8-24,Farm 23,10254
2019-5-23,Farm 77,10254
2019-6-5,Farm 77,10254
2019-1-4,Farm 77,10254
2019-10-14,Farm 68,10254
2019-2-6,Farm 23,10255
2019-5-27,Farm 23,10255
2019-11-21,Farm 68,10255
2019-4-13,Farm 77,10256
2019-7-14,Farm 68,10256
2019-10-1,Farm 23,10256
2019-11-6,Farm 77,10256
2019-3-20,Farm 77,10257
2019-12-4,Farm 77,10257
2019-3-23,Farm 77,10258
2019-8-7,Farm 68,10258
2019-11-9,Farm 77,10258
2019-3-6,Farm 68,10259
2019-4-8,Farm 77,10259
2019-4-19,Farm 77,10259
2019-5-28,Farm 77,10259
2019-11-2,Farm 23,10259
2019-12-4,Farm 68,10259
2019-5-4,Farm 77,10260
2019-6-10,Farm 77,10260
2019-4-25,Farm 77,10261
2019-7-23,Farm 77,10261
2019-10-30,Farm 77,10261
2019-11-24,Farm 77,10261
2019-3-16,Farm 77,10262
2019-5-25,Farm 68,10262
2019-7-30,Farm 77,10262
2019-8-13,Farm 23,10262
2019-12-19,Farm 68,10262
2019-3-6,Farm 23,10263
2019-4-21,Farm 23,10263
2019-11-24,Farm 68,10263
2019-5-16,Farm 77,10264
2019-7-1,Farm 68,10264
2019-7-9,Farm 68,10264
2019-8-18,Farm 77,10264
2019-8-26,Farm 77,10264
2019-9-1,Farm 77,10264
2019-9-8,Farm 68,10264
2019-2-16,Farm 77,10265
2019-5-9,Farm 68,10265
2019-7-9,Farm 77,10265
2019-7-29,Farm 68,10265
2019-5-25,Farm 77,10266
2019-8-29,Farm 23,10266
2019-9-17,Farm 77,10266
2019-11-6,Farm 68,10266
2019-1-21,Farm 68,10266
2019-5-30,Farm 23,10267
2019-6-7,Farm 77,10267
2019-6-20,Farm 77,10267
2019-9-16,Farm 68,10267
2019-3-1,Farm 68,10268
2019-9-23,Farm 23,10268
2019-12-3,Farm 77,10268
2019-12-21,Farm 68,10268
2019-1-16,Farm 68,10268
2019-8-28,Farm 23,10269
2019-12-18,Farm 68,10269
2019-1-26,Farm 23,10269
2019-3-4,Farm 77,10270
2019-5-23,Farm 23,10270
2019-12-22,Farm 68,10270
2019-1-2,Farm 68,10270
2019-3-21,Farm 77,10271
2019-5-6,Farm 23,10271
2019-6-17,Farm 77,10271
2019-7-22,Farm 77,10271
2019-8-9,Farm 23,10271
2019-12-30,Farm 68,10271
2019-2-5,Farm 68,10272
2019-8-31,Farm 68,10272
2019-10-5,Farm 68,10272
2019-10-13,Farm 77,10272
2019-5-13,Farm 68,10273
2019-8-19,Farm 77,10273
2019-12-28,Farm 68,10273
2019-3-9,Farm 77,10274
2019-6-28,Farm 23,10274
2019-8-26,Farm 68,10274
2019-9-20,Farm 68,10274
2019-1-5,Farm 23,10274
2019-6-27,Farm 68,10275
2019-8-2,Farm 49,10275
2019-8-6,Farm 68,10275
2019-9-16,Farm 77,10275
2019-2-21,Farm 23,10276
2019-3-3,Farm 77,10276
2019-3-7,Farm 77,10276
2019-3-25,Farm 68,10276
2019-8-2,Farm 77,10276
2019-8-20,Farm 23,10276
2019-10-8,Farm 68,10276
2019-2-20,Farm 68,10277
2019-8-9,Farm 77,10277
2019-8-30,Farm 77,10277
2019-1-7,Farm 77,10277
2019-2-14,Farm 77,10279
2019-3-30,Farm 23,10279
2019-5-12,Farm 77,10279
2019-6-8,Farm 68,10279
2019-6-26,Farm 77,10279
2019-7-29,Farm 77,10279
2019-10-15,Farm 23,10279
2019-4-4,Farm 23,10280
2019-4-17,Farm 77,10280
2019-5-21,Farm 77,10280
2019-6-16,Farm 23,10280
2019-10-8,Farm 77,10280
2019-10-15,Farm 77,10280
2019-1-21,Farm 77,10280
2019-4-1,Farm 77,10281
2019-4-12,Farm 77,10281
2019-6-13,Farm 68,10281
2019-1-13,Farm 77,10281
2019-5-17,Farm 23,10282
2019-7-27,Farm 23,10282
2019-11-8,Farm 77,10282
2019-12-25,Farm 77,10282
2019-1-7,Farm 68,10282
2019-3-17,Farm 23,10283
2019-6-9,Farm 23,10283
2019-6-12,Farm 77,10283
2019-9-11,Farm 23,10283
2019-5-29,Farm 77,10284
2019-1-19,Farm 23,10284
2019-3-2,Farm 68,10285
2019-4-12,Farm 23,10285
2019-6-17,Farm 23,10286
2019-9-1,Farm 68,10286
2019-5-13,Farm 23,10287
2019-3-15,Farm 23,10287
2019-2-10,Farm 77,10287
2019-11-30,Farm 68,10287
2019-9-19,Farm 68,10287
2019-4-6,Farm 23,10287
2019-7-7,Farm 23,10287
2019-8-5,Farm 23,10287
2019-10-25,Farm 23,10287
2019-8-29,Farm 68,10287
2019-4-9,Farm 68,10288
2019-6-1,Farm 68,10288
2019-9-14,Farm 23,10288
2019-11-15,Farm 68,10288
2019-8-12,Farm 68,10289
2019-10-16,Farm 23,10290
2019-12-15,Farm 23,10290
2019-6-18,Farm 23,10291
2019-8-5,Farm 68,10291
2019-12-28,Farm 23,10291
2019-5-18,Farm 23,10292
2019-7-1,Farm 77,10292
2019-7-7,Farm 77,10292
2019-12-2,Farm 23,10292
2019-12-19,Farm 77,10292
2019-12-27,Farm 68,10292
2019-8-24,Farm 77,10293
2019-11-27,Farm 23,10293
2019-12-2,Farm 77,10293
2019-6-4,Farm 68,10294
2019-6-29,Farm 68,10294
2019-5-11,Farm 77,10294
2019-7-8,Farm 68,10294
2019-7-10,Farm 77,10294
2019-7-23,Farm 23,10294
2019-11-20,Farm 77,10294
2019-11-21,Farm 23,10294
2019-12-6,Farm 77,10294
2019-3-12,Farm 68,10295
2019-5-17,Farm 68,10295
2019-8-19,Farm 68,10295
2019-8-24,Farm 68,10295
2019-9-6,Farm 68,10295
2019-12-29,Farm 68,10295
2019-6-2,Farm 68,10296
2019-1-12,Farm 23,10296
2019-2-13,Farm 77,10297
2019-6-6,Farm 77,10297
2019-9-12,Farm 23,10297
2019-11-9,Farm 68,10297
2019-11-12,Farm 77,10297
2019-2-8,Farm 23,10298
2019-6-23,Farm 23,10298
2019-6-23,Farm 77,10298
2019-10-28,Farm 68,10298
2019-12-24,Farm 77,10298
2019-1-20,Farm 23,10298
2019-2-13,Farm 23,10299
2019-4-27,Farm 23,10299
2019-7-31,Farm 23,10299
2019-9-14,Farm 68,10299
2019-1-31,Farm 77,10299
2019-4-14,Farm 23,10300
2019-3-27,Farm 68,10301
2019-5-9,Farm 77,10301
2019-8-1,Farm 68,10301
2019-11-19,Farm 23,10301
2019-12-9,Farm 23,10301
2019-12-11,Farm 23,10301
2019-1-26,Farm 77,10301
2019-6-28,Farm 68,10302
2019-7-20,Farm 68,10302
2019-7-24,Farm 77,10302
2019-10-18,Farm 68,10302
2019-2-15,Farm 77,10303
2019-3-9,Farm 23,10303
2019-4-1,Farm 23,10303
2019-9-5,Farm 68,10303
2019-2-25,Farm 68,10304
2019-12-31,Farm 68,10304
2019-1-18,Farm 77,10304
2019-4-12,Farm 68,10305
2019-4-14,Farm 68,10305
2019-12-2,Farm 68,10305
2019-10-31,Farm 77,10306
2019-12-14,Farm 77,10306
2019-1-10,Farm 23,10306
2019-5-5,Farm 77,10307
2019-5-6,Farm 68,10307
2019-12-15,Farm 68,10307
2019-2-23,Farm 23,10308
2019-3-13,Farm 77,10308
2019-6-9,Farm 77,10308
2019-6-10,Farm 68,10308
2019-8-14,Farm 77,10308
2019-8-23,Farm 77,10308
2019-11-1,Farm 77,10308
2019-2-11,Farm 68,10309
2019-3-10,Farm 23,10309
2019-3-16,Farm 23,10309
2019-3-25,Farm 77,10309
2019-5-14,Farm 77,10309
2019-9-9,Farm 77,10309
2019-11-28,Farm 77,10309
2019-6-29,Farm 77,10310
2019-12-23,Farm 77,10311
2019-1-14,Farm 23,10311
2019-3-29,Farm 23,10312
2019-5-20,Farm 23,10312
2019-9-9,Farm 23,10312
2019-4-17,Farm 23,10313
2019-7-2,Farm 68,10313
2019-7-11,Farm 77,10313
2019-1-30,Farm 77,10313
2019-2-22,Farm 23,10314
2019-3-14,Farm 77,10314
2019-3-23,Farm 23,10314
2019-4-16,Farm 23,10315
2019-7-3,Farm 23,10315
2019-11-25,Farm 23,10315
2019-3-28,Farm 77,10316
2019-9-8,Farm 77,10316
2019-2-4,Farm 23,10317
2019-3-2,Farm 23,10317
2019-1-5,Farm 68,10317
2019-1-9,Farm 23,10317
2019-1-18,Farm 68,10317
2019-5-21,Farm 68,10318
2019-7-15,Farm 68,10318
2019-8-22,Farm 23,10318
2019-8-25,Farm 77,10318
2019-7-8,Farm 23,10319
2019-8-7,Farm 77,10319
2019-9-13,Farm 68,10319
2019-5-2,Farm 23,10320
2019-5-19,Farm 68,10320
2019-5-31,Farm 23,10320
2019-8-3,Farm 23,10320
2019-1-23,Farm 68,10320
2019-1-25,Farm 77,10320
2019-3-3,Farm 68,10321
2019-4-5,Farm 77,10321
2019-7-4,Farm 68,10321
2019-8-1,Farm 77,10321
2019-10-4,Farm 68,10321
2019-10-24,Farm 23,10321
2019-12-20,Farm 77,10321
2019-1-22,Farm 68,10321
2019-10-21,Farm 23,10322
2019-12-6,Farm 68,10322
2019-1-2,Farm 23,10322
2019-11-16,Farm 23,10323
2019-5-8,Farm 68,10324
2019-8-1,Farm 23,10324
2019-8-27,Farm 77,10324
2019-8-28,Farm 68,10324
2019-11-3,Farm 23,10324
2019-2-15,Farm 68,10326
2019-3-13,Farm 23,10326
2019-4-25,Farm 23,10326
2019-10-4,Farm 23,10326
2019-4-15,Farm 77,10327
2019-7-18,Farm 77,10328
2019-11-12,Farm 23,10328
2019-12-17,Farm 77,10328
2019-3-28,Farm 68,10329
2019-9-12,Farm 77,10329
2019-9-24,Farm 23,10329
2019-4-7,Farm 68,10330
2019-9-26,Farm 23,10330
2019-12-26,Farm 77,10330
2019-4-22,Farm 23,10331
2019-1-31,Farm 23,10331
2019-9-11,Farm 68,10332
2019-10-15,Farm 68,10332
2019-12-8,Farm 23,10332
2019-3-21,Farm 68,10333
2019-6-21,Farm 68,10333
2019-9-4,Farm 68,10334
2019-1-3,Farm 23,10334
2019-3-10,Farm 68,10335
2019-8-23,Farm 23,10335
2019-11-11,Farm 23,10335
2019-3-12,Farm 23,10336
2019-11-14,Farm 23,10336
2019-12-18,Farm 77,10336
2019-6-24,Farm 77,10337
2019-4-27,Farm 68,10338
2019-5-5,Farm 23,10338
2019-6-15,Farm 77,10338
2019-6-26,Farm 68,10338
2019-9-23,Farm 68,10338
2019-2-23,Farm 77,10339
2019-7-6,Farm 68,10339
2019-1-22,Farm 77,10339
2019-11-22,Farm 68,10340
2019-3-6,Farm 77,10341
2019-3-30,Farm 77,10342
2019-8-11,Farm 23,10342
2019-9-2,Farm 23,10342
2019-11-1,Farm 23,10342
2019-11-26,Farm 68,10342
2019-12-22,Farm 77,10342
2019-1-13,Farm 68,10342
2019-9-25,Farm 23,10343
2019-10-27,Farm 77,10343
2019-3-20,Farm 23,10344
2019-4-28,Farm 23,10344
2019-6-3,Farm 23,10344
2019-7-3,Farm 77,10344
2019-3-4,Farm 23,10345
2019-12-23,Farm 23,10345
2019-1-27,Farm 23,10345
2019-3-27,Farm 77,10346
2019-6-4,Farm 23,10346
2019-11-22,Farm 23,10346
2019-12-30,Farm 23,10346
2019-1-1,Farm 23,10346
2019-7-14,Farm 23,10347
2019-7-19,Farm 23,10347
2019-4-11,Farm 77,10348
2019-5-7,Farm 23,10348
2019-10-18,Farm 77,10348
2019-6-12,Farm 68,10350
2019-9-15,Farm 23,10350
2019-10-9,Farm 23,10350
2019-1-18,Farm 49,10350
2019-2-9,Farm 77,10351
2019-4-18,Farm 77,10351
2019-7-6,Farm 23,10351
2019-8-13,Farm 68,10351
2019-10-29,Farm 68,10351
2019-12-4,Farm 23,10351
2019-12-6,Farm 23,10351
2019-5-8,Farm 23,10352
2019-5-14,Farm 23,10352
2019-9-8,Farm 23,10352
2019-9-29,Farm 68,10352
2019-10-19,Farm 23,10352
2019-11-17,Farm 23,10352
2019-6-25,Farm 68,10353
2019-8-14,Farm 68,10353
2019-7-17,Farm 68,10354
2019-7-18,Farm 23,10354
2019-8-12,Farm 23,10354
2019-10-21,Farm 68,10354
2019-2-5,Farm 23,10355
2019-3-21,Farm 23,10355
2019-6-11,Farm 23,10355
2019-7-4,Farm 77,10355
2019-9-6,Farm 23,10356
2019-2-28,Farm 68,10357
2019-8-15,Farm 23,10357
2019-8-25,Farm 23,10357
2019-10-14,Farm 23,10357
2019-10-28,Farm 23,10357
2019-7-11,Farm 23,10358
2019-7-21,Farm 23,10358
2019-7-30,Farm 23,10358
2019-9-16,Farm 23,10358
2019-10-8,Farm 23,10358
2019-12-19,Farm 23,10358
2019-4-13,Farm 23,10359
2019-11-20,Farm 68,10360
2019-3-24,Farm 77,10361
2019-4-29,Farm 23,10361
2019-11-23,Farm 68,10361
2019-2-3,Farm 23,10362
2019-5-4,Farm 23,10362
2019-7-22,Farm 23,10362
2019-8-21,Farm 23,10362
2019-9-21,Farm 23,10364
2019-9-24,Farm 68,10364
2019-2-21,Farm 77,10365
2019-3-14,Farm 23,10365
2019-5-26,Farm 23,10365
2019-9-22,Farm 23,10365
2019-4-27,Farm 77,10366
2019-8-6,Farm 23,10366
2019-1-30,Farm 23,10366
2019-2-20,Farm 23,10367
2019-1-11,Farm 77,10367
2019-4-3,Farm 23,10368
2019-4-26,Farm 23,10369
2019-7-29,Farm 23,10369
2019-8-3,Farm 53,10369
2019-10-31,Farm 23,10369
2019-6-30,Farm 23,10370
2019-9-20,Farm 23,10370
2019-2-7,Farm 23,10371
2019-5-29,Farm 23,10372
2019-12-2,Farm 49,10372
2019-2-24,Farm 23,10373
2019-10-20,Farm 23,10373
2019-10-30,Farm 23,10373
2019-6-26,Farm 23,10374
2019-11-8,Farm 23,10374
2019-3-5,Farm 23,10375
2019-6-19,Farm 77,10376
2019-6-21,Farm 23,10376
2019-8-7,Farm 23,10376
2019-2-26,Farm 77,10377
2019-9-30,Farm 23,10377
2019-6-15,Farm 23,10378
2019-7-26,Farm 23,10378
2019-9-28,Farm 23,10378
2019-11-4,Farm 23,10378
2019-1-20,Farm 68,10378
2019-7-12,Farm 77,10379
2019-10-27,Farm 23,10379
2019-1-13,Farm 23,10379
2019-11-15,Farm 23,10380
2019-1-8,Farm 77,10380
2019-3-24,Farm 23,10381
2019-6-14,Farm 23,10381
2019-8-27,Farm 23,10381
2019-12-5,Farm 68,10381
2019-1-28,Farm 49,10381
2019-11-29,Farm 23,10382
2019-6-2,Farm 23,10383
2019-7-13,Farm 23,10383
2019-5-28,Farm 23,10384
2019-6-7,Farm 23,10384
2019-9-1,Farm 23,10384
2019-12-12,Farm 23,10384
2019-12-22,Farm 23,10384
2019-8-8,Farm 23,10385
2019-9-27,Farm 23,10385
2019-11-24,Farm 23,10385
2019-1-24,Farm 23,10385
2019-12-26,Farm 23,10386
2019-11-30,Farm 77,10387
2019-3-25,Farm 23,10388
2019-4-22,Farm 77,10388
2019-2-4,Farm 77,10389
2019-2-12,Farm 23,10389
2019-7-17,Farm 23,10389
2019-4-10,Farm 23,10390
2019-9-7,Farm 23,10391
2019-2-19,Farm 23,10393
2019-2-25,Farm 23,10393
2019-3-8,Farm 23,10393
2019-9-5,Farm 23,10393
2019-1-8,Farm 23,10393
2019-1-20,Farm 49,10393
2019-12-17,Farm 53,10394
2019-1-25,Farm 23,10394
2019-2-13,Farm 68,10395
2019-11-5,Farm 23,10395
2019-12-3,Farm 23,10395
2019-12-24,Farm 68,10395
2019-2-15,Farm 23,10396
2019-11-19,Farm 77,10396
2019-3-3,Farm 23,10397
2019-3-11,Farm 23,10397
2019-6-23,Farm 68,10397
2019-11-18,Farm 23,10398
2019-2-18,Farm 23,10399
2019-9-29,Farm 23,10399
2019-4-9,Farm 23,10400
2019-4-16,Farm 77,10400
2019-6-20,Farm 23,10400
2019-11-28,Farm 23,10400
2019-12-7,Farm 23,10400
2019-3-22,Farm 23,10401
2019-8-4,Farm 23,10401
2019-9-20,Farm 49,10401
2019-12-18,Farm 23,10401
2019-5-22,Farm 23,10402
2019-10-29,Farm 23,10402
2019-1-16,Farm 23,10402
2019-10-4,Farm 53,10404
2019-5-19,Farm 23,10405
2019-12-27,Farm 23,10405
2019-1-21,Farm 23,10405
2019-7-2,Farm 23,10406
2019-9-10,Farm 23,10406
